704187303	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-2.02578268876611	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106014500	http://nypost.com/2017/11/05/de-blasio-sending-translators-to-help-people-vote-in-election/
704187304	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	3	1	3	-2.82916213275299	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106014500	https://www.bostonglobe.com/news/nation/2017/11/05/george-bush-said-have-called-trump-blowhard/yF9yfmCmUfUKvS0lTRLjHN/story.html
704187305	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-4.95750708215297	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171106014500	https://www.mamamia.com.au/kevin-spaceys-brother-speaks/
704187306	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	1.42517814726841	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171106014500	http://www.chicagotribune.com/suburbs/post-tribune/news/ct-ptb-hammond-lear-groundbreaking-st-1107-20171106-story.html
704187307	20171106	201711	2017	2017.8384	USA	TEXAS	USA																		1	011	011	01	1	-0.1	8	1	8	-5	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	0								3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106014500	http://www.ktrs.com/police-block-off-address-listed-for-shooting-suspect/
704187308	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	4	1	4	-2.02578268876611	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106014500	http://nypost.com/2017/11/05/de-blasio-sending-translators-to-help-people-vote-in-election/
704187309	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	2	1	2	-2.02578268876611	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171106014500	http://nypost.com/2017/11/05/de-blasio-sending-translators-to-help-people-vote-in-election/
704187310	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	4	1	4	-1.2	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171106014500	http://www.dailymail.co.uk/news/article-5052731/Horrible-scare-turns-surprise-marriage-proposal.html
704187311	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	4	1	4	1.86915887850467	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171106014500	http://www.ktrs.com/book-about-local-missouri-miracle-to-become-feature-film/
704187312	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	-0.86114101184069	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171106014500	https://www.nbcnews.com/politics/politics-news/leaked-documents-show-commerce-secretary-concealed-ties-putin-cronies-n817711?cid=public-rss_20171106
704187313	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	-0.86114101184069	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171106014500	https://www.nbcnews.com/politics/politics-news/leaked-documents-show-commerce-secretary-concealed-ties-putin-cronies-n817711?cid=public-rss_20171106
704187314	20171106	201711	2017	2017.8384	USA	AMERICAN	USA																		1	020	020	02	1	3.0	5	1	5	-4.95049504950495	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106014500	http://www.washingtonexaminer.com/trump-calls-for-americans-to-unite-after-texas-church-shooting-do-what-we-do-best-and-pull-together/article/2639712
704187315	20171106	201711	2017	2017.8384	USA	AMERICAN	USA																		0	020	020	02	1	3.0	1	1	1	-5.57909604519774	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Agadez, Agadez, Niger	NG	NG01	22553	16.9733	7.99111	-1077349	20171106014500	https://www.seattletimes.com/nation-world/u-s-soldiers-killed-in-niger-were-targeting-militants-challenging-pentagon-accounts/
704187316	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-3.49040139616056	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171106014500	https://www.westernjournalism.com/poll-nearly-half-millennials-prefer-living-communist-socialist-country/
704187317	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-0.13966480446927	1	Russia	RS	RS		60	100	RS	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704187318	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	026	026	02	1	4.0	2	2	2	-5.82386363636364	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171106014500	http://www.12newsnow.com/news/26-dead-in-church-shooting-gov-abbott-says/489264550
704187319	20171106	201711	2017	2017.8384	USA	WISCONSIN	USA																		1	030	030	03	1	4.0	4	1	4	-1.21457489878542	3	Fond Du Lac, Wisconsin, United States	US	USWI	WI039	43.773	-88.4471	1565098	0								3	Fond Du Lac, Wisconsin, United States	US	USWI		43.773	-88.4471	1565098	20171106014500	http://www.fdlreporter.com/story/news/2017/11/05/scott-walker-seeking-third-term-governor-promises-cut-taxes-raise-wages/833975001/
704187320	20171106	201711	2017	2017.8384	USA	COLUMBUS	USA																		1	030	030	03	1	4.0	4	1	4	1.16550116550117	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171106014500	https://www.westernjournalism.com/restaurant-fills-entire-staff-special-needs-employees-looking-work/
704187321	20171106	201711	2017	2017.8384	USA	COLUMBUS	USA																		1	030	030	03	1	4.0	8	2	8	0.874125874125878	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106014500	https://www.westernjournalism.com/restaurant-fills-entire-staff-special-needs-employees-looking-work/
704187322	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	032	032	03	1	4.5	6	2	6	-5.44017023462294	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20171106014500	http://www.dailyprogress.com/news/national/wire/the-latest-pentagon-shooting-suspect-served-in-air-force/article_028ba3de-1449-59a2-baa1-85e25090a6ec.html
704187323	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	2	1	2	1.75746924428822	3	Willimantic, Connecticut, United States	US	USCT	CT015	41.7107	-72.2081	212149	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187324	20171106	201711	2017	2017.8384	USA	CONNECTICUT	USA																		1	036	036	03	1	4.0	6	1	6	1.75746924428822	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187325	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	2	2	2	-5.82386363636364	1	Japan	JA	JA		36	138	JA	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106014500	http://www.12newsnow.com/news/26-dead-in-church-shooting-gov-abbott-says/489264550
704187326	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	-5.29300567107751	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171106014500	https://www.westernjournalism.com/female-lawmakers-join-campaign-say-theyve-sexually-harassed-congress/
704187327	20171106	201711	2017	2017.8384	USA	AMERICAN	USA																		1	036	036	03	1	4.0	7	1	7	-4.95049504950495	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106014500	http://www.washingtonexaminer.com/trump-calls-for-americans-to-unite-after-texas-church-shooting-do-what-we-do-best-and-pull-together/article/2639712
704187328	20171106	201711	2017	2017.8384	USA	TEXAS	USA																		0	040	040	04	1	1.0	10	5	10	-5.81890851980217	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171106014500	http://www.wacotrib.com/news/ap_nation/the-latest-shocked-community-holds-prayer-vigil-near-church/article_bb25db8f-f7cf-5463-a1fc-0248ba50a8d9.html
704187329	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	0.21881838074399	3	Wood County, Ohio, United States	US	USOH	OH173	41.3667	-83.6166	1074098	0								3	Wood County, Ohio, United States	US	USOH		41.3667	-83.6166	1074098	20171106014500	http://wvpublic.org/post/wva-deps-air-monitoring-not-enough-its-own-following-parkersburg-fire-experts-say
704187330	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	3	1	3	1.75746924428822	3	Willimantic, Connecticut, United States	US	USCT	CT015	41.7107	-72.2081	212149	0								3	Willimantic, Connecticut, United States	US	USCT	CT015	41.7107	-72.2081	212149	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187331	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-9.72222222222224	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171106014500	https://www.nbcnews.com/news/us-news/sen-rand-paul-assaulted-his-kentucky-home-suspect-arrested-n817591?cid=public-rss_20171106
704187332	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	-0.13966480446927	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								1	Russia	RS	RS		60	100	RS	20171106014500	https://www.nbcnews.com/news/us-news/papadopoulos-repeatedly-represented-trump-campaign-record-shows-n817421?cid=public-rss_20171106
704187333	20171106	201711	2017	2017.8384	USA	HAWAII	USA																		1	040	040	04	1	1.0	7	1	7	-5.29300567107751	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171106014500	https://www.westernjournalism.com/female-lawmakers-join-campaign-say-theyve-sexually-harassed-congress/
704187334	20171106	201711	2017	2017.8384	USA	KENTUCKY	USA																		1	040	040	04	1	1.0	7	1	7	-9.72222222222224	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171106014500	https://www.nbcnews.com/news/us-news/sen-rand-paul-assaulted-his-kentucky-home-suspect-arrested-n817591?cid=public-rss_20171106
704187335	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-5.29300567107751	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171106014500	https://www.westernjournalism.com/female-lawmakers-join-campaign-say-theyve-sexually-harassed-congress/
704187336	20171106	201711	2017	2017.8384	USA	LOS ANGELES	USA																		1	042	042	04	1	1.9	10	1	10	0.317965023847379	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171106014500	https://www.thecurrent.org/feature/2017/11/05/selena-hollywood-walk-fame
704187337	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	-5.66711289602856	3	Wayne County, North Carolina, United States	US	USNC	NC191	35.3668	-78	1026128	0								3	Wayne County, North Carolina, United States	US	USNC		35.3668	-78	1026128	20171106014500	https://www.usatoday.com/story/news/local/michigan/detroit/2017/11/03/malice-green-police-brutality-detroit/823635001/
704187338	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	6	3	6	6.45161290322581	3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	0								3	Bismarck, North Dakota, United States	US	USND	ND015	46.8083	-100.784	1035849	20171106014500	http://www.therepublic.com/2017/11/05/us-miss-america-homecoming/
704187339	20171106	201711	2017	2017.8384	USA	WASHINGTON	USA																		1	042	042	04	1	1.9	2	1	2	1.75746924428822	3	Roseland Cottage, Connecticut, United States	US	USCT	CT015	41.9501	-71.9773	1924688	0								3	Roseland Cottage, Connecticut, United States	US	USCT		41.9501	-71.9773	1924688	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187340	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	-6.70391061452514	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								1	Japan	JA	JA		36	138	JA	20171106014500	http://www.india.com/news/texas-church-shooting-monitoring-the-situation-from-japan-says-trump-2604251/
704187341	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	5	1	5	1.75746924428822	3	Uncas, Washington, United States	US	USWA	WA031	47.9876	-122.883	1527598	0								3	Uncas, Washington, United States	US	USWA	WA031	47.9876	-122.883	1527598	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187342	20171106	201711	2017	2017.8384	USA	COLORADO	USA																		1	043	043	04	1	2.8	10	1	10	-4.96613995485327	3	Colorado Springs, Colorado, United States	US	USCO	CO041	38.8339	-104.821	204797	0								3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	20171106014500	http://www.theintelligencer.com/entertainment/the-wrap/article/texas-mass-shooting-church-las-vegas-gun-violence-12300628.php
704187343	20171106	201711	2017	2017.8384	USA	CONNECTICUT	USA																		1	043	043	04	1	2.8	1	1	1	1.75746924428822	3	Willimantic, Connecticut, United States	US	USCT	CT015	41.7107	-72.2081	212149	0								3	Willimantic, Connecticut, United States	US	USCT	CT015	41.7107	-72.2081	212149	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187344	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	1	1	1	1.75746924428822	3	Yantic, Connecticut, United States	US	USCT	CT011	41.5598	-72.1237	212305	0								3	Yantic, Connecticut, United States	US	USCT	CT011	41.5598	-72.1237	212305	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187345	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	1	1	1	1.75746924428822	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171106014500	http://www.norwichbulletin.com/news/20171105/historically-speaking-region-has-welcomed-many-presidents
704187346	20171106	201711	2017	2017.8384	USA	MAINE	USA																		1	043	043	04	1	2.8	10	1	10	2.53807106598985	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171106014500	http://www.foxbangor.com/news/item/22414-craft-show-goes-on-despite-storm-related-cancellations
704187347	20171106	201711	2017	2017.8384	USA	PENNSYLVANIA	USA																		1	043	043	04	1	2.8	8	1	8	-3.15789473684211	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								3	Mckees Rocks, Pennsylvania, United States	US	USPA		40.4656	-80.0656	1213986	20171106014500	https://www.westernjournalism.com/1-yr-old-fatally-exposed-to-powerful-opioid-used-in-elephant-sedatives/
704187348	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	050	050	05	1	3.5	2	1	2	0.43383947939263	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106014500	http://www.observer.ug/lifestyle/55792-can-men-cope-with-the-breadwinner-shift.html
704187349	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	0.75187969924812	3	Occidental College, California, United States	US	USCA	CA037	34.1274	-118.211	246797	0								3	Occidental College, California, United States	US	USCA		34.1274	-118.211	246797	20171106014500	https://www.naturalnews.com/2017-11-05-how-to-avoid-being-brainwashed-by-the-mainstream-media-actively-choose-your-news-from-independent-outlets.html
704187350	20171106	201711	2017	2017.8384	USA	INDIANA	USA																		0	051	051	05	1	3.4	3	1	3	2.28648285137861	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	0								3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	20171106014500	https://www.nuvo.net/voices/free-will-astrology-set-your-unshakable-intentions/article_7787ae40-c275-11e7-9b2a-63f3c2d4c91e.html
704187351	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	-9.72222222222224	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171106014500	https://www.nbcnews.com/news/us-news/sen-rand-paul-assaulted-his-kentucky-home-suspect-arrested-n817591?cid=public-rss_20171106
704187352	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	2.55591054313099	3	Indian Island, Maine, United States	US	USME	ME005	43.7884	-70.5109	568574	0								3	Indian Island, Maine, United States	US	USME		43.7884	-70.5109	568574	20171106014500	http://www.foxbangor.com/news/item/22412-penobscot-nation-run-raises-money-to-prevent-diabetes-promote-wellness
704187353	20171106	201711	2017	2017.8384	USA	NEW YORK	USA																		0	051	051	05	1	3.4	2	1	2	0.317965023847379	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Redding, California, United States	US	USCA	CA089	40.5865	-122.392	277582	20171106014500	https://www.thecurrent.org/feature/2017/11/05/selena-hollywood-walk-fame
