703598219	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								1	020	020	02	1	3.0	2	1	2	-4.7244094488189	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	20171103123000	http://www.emtv.com.pg/family-of-deceased-petitions-gulf-provincial-government/
703598220	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								1	114	114	11	3	-2.0	2	1	2	-4.7244094488189	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	4	Kerema, Gulf, Papua New Guinea	PP	PP02	18585	-7.96309	145.779	-2192031	20171103123000	http://www.emtv.com.pg/family-of-deceased-petitions-gulf-provincial-government/
703598221	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								1	190	190	19	4	-10.0	1	1	1	-4.7244094488189	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	20171103123000	http://www.emtv.com.pg/family-of-deceased-petitions-gulf-provincial-government/
703598222	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								1	190	190	19	4	-10.0	2	1	2	-4.7244094488189	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	5	Western Highlands, Western Highlands, Papua New Guinea	PP	PP16	18585	-5.75	144.5	-2203523	20171103123000	http://www.emtv.com.pg/family-of-deceased-petitions-gulf-provincial-government/
703598223	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			PNG	PAPUA NEW GUINEA	PNG								1	190	190	19	4	-10.0	1	1	1	-4.7244094488189	5	Western Highlands, Western Highlands, Papua New Guinea	PP	PP16	18585	-5.75	144.5	-2203523	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	20171103123000	http://www.emtv.com.pg/family-of-deceased-petitions-gulf-provincial-government/
703598224	20171027	201710	2017	2017.8137	GRD	GRENADA	GRD								GRDCVL	GRENADA	GRD					CVL			1	173	173	17	4	-5.0	1	1	1	-7.67195767195767	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	4	Lance Aux Epines, Saint George, Grenada	GJ	GJ03		11.9833	-61.75	-1201971	4	Grand Anse, Saint George, Grenada	GJ	GJ03	16732	12.0167	-61.75	-1201883	20171103123000	https://www.thegrenadainformer.com/news/item/4149-one-villager-injured-in-mount-toute-shooting
703598225	20171027	201710	2017	2017.8137	LEG	REPRESENTATIVES						LEG													1	120	120	12	3	-4.0	5	1	5	-5.8659217877095	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171103123000	https://sputniknews.com/radio_fault_lines/201711021058765463-after-delay-gop-plans-to-unveil-tax-and-spending-legislation-today/
703598226	20171027	201710	2017	2017.8137	MNCJPN	SONY	JPN					MNC			BUS	INDUSTRY						BUS			1	0231	023	02	1	3.4	4	1	4	3.15789473684211	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103123000	http://variety.com/2017/music/news/sony-rob-stringer-interview-music-industry-trust-1202606222/
703598227	20171027	201710	2017	2017.8137	MNCJPN	SONY	JPN					MNC			BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	3	1	3	3.15789473684211	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103123000	http://variety.com/2017/music/news/sony-rob-stringer-interview-music-industry-trust-1202606222/
703598228	20171027	201710	2017	2017.8137	OPP	ACTIVIST						OPP			TUR	TURKEY	TUR								1	0841	084	08	2	7.0	2	1	2	-8.63787375415282	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	20171103123000	http://www.channelnewsasia.com/news/world/after-four-months-jail--turkey-s-amnesty-director-says-trial-is--surreal--9373956
703598229	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								EUR	EUROPE	EUR								1	0841	084	08	2	7.0	8	1	8	-8.63787375415282	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	4	Idil, Manisa, Turkey	TU	TU45	28121	39.1061	27.6158	-732923	20171103123000	http://www.channelnewsasia.com/news/world/after-four-months-jail--turkey-s-amnesty-director-says-trial-is--surreal--9373956
703598230	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								EUR	EUROPE	EUR								1	0841	084	08	2	7.0	24	2	24	-8.33772443403591	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171103123000	http://news.trust.org/item/20171103120759-5wv8c
703598231	20171027	201710	2017	2017.8137	TUR	TURKEY	TUR								EUR	EUROPE	EUR								1	0841	084	08	2	7.0	8	2	8	-8.33772443403591	1	Syria	SY	SY		35	38	SY	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	1	Syria	SY	SY		35	38	SY	20171103123000	http://news.trust.org/item/20171103120759-5wv8c
703598232	20171027	201710	2017	2017.8137	scoLEG	SCOTTISH			sco			LEG			GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	10	1	10	0.20040080160321	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171103123000	http://mondaq.com/uk/x/642636/Patent/Unitary+Patent+Court+Next+Steps+Towards+Ratification+In+UK+Parliament
703598233	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV			IND	MUMBAI	IND								1	190	190	19	4	-10.0	2	1	2	-1.71673819742489	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598234	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV			PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	2	1	2	-1.71673819742489	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598235	20171102	201711	2017	2017.8274	GOVMIL	MINIST OF DEFENCE						GOV	MIL												1	072	072	07	2	8.3	10	1	10	-2.90858725761773	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	0								4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	20171103123000	http://www.thepost.co.ls/local-news/sadc-standby-force-delayed/
703598236	20171102	201711	2017	2017.8274	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		PRK	NORTH KOREAN	PRK								1	012	012	01	1	-0.4	16	1	16	-2.27272727272727	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	20171103123000	https://wrak.iheart.com/content/2017-11-03-trumps-big-asia-trip-starts-today/
703598237	20171102	201711	2017	2017.8274	IND	MUMBAI	IND								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	2	1	2	-1.71673819742489	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598238	20171102	201711	2017	2017.8274	IND	MUMBAI	IND								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	1	1	1	-1.71673819742489	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598239	20171102	201711	2017	2017.8274	IND	MUMBAI	IND								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	2	1	2	-1.71673819742489	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598240	20171102	201711	2017	2017.8274	ISR	ISRAEL	ISR								ZAF	PRETORIA	ZAF								1	100	100	10	3	-5.0	4	1	4	-1.41643059490085	1	Israel	IS	IS		31.5	34.75	IS	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171103123000	https://www.sowetanlive.co.za/news/south-africa/2017-11-03-juju-calls-for-israel-boycott/
703598241	20171102	201711	2017	2017.8274	LEG	SENATOR						LEG													1	010	010	01	1	0.0	2	1	2	1.11940298507463	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171103123000	http://allafrica.com/stories/201711030621.html
703598242	20171102	201711	2017	2017.8274	LEG	SENATOR						LEG			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	6	1	6	1.11940298507463	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171103123000	http://allafrica.com/stories/201711030621.html
703598243	20171102	201711	2017	2017.8274	MIL	COMMANDER						MIL			AFR	AFRICA	AFR								1	100	100	10	3	-5.0	4	1	4	-1.41643059490085	1	Israel	IS	IS		31.5	34.75	IS	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171103123000	https://www.sowetanlive.co.za/news/south-africa/2017-11-03-juju-calls-for-israel-boycott/
703598244	20171102	201711	2017	2017.8274	MIL	COLONEL						MIL			GOVMIL	MINIST OF DEFENCE						GOV	MIL		1	013	013	01	1	0.4	10	1	10	-2.90858725761773	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	20171103123000	http://www.thepost.co.ls/local-news/sadc-standby-force-delayed/
703598245	20171102	201711	2017	2017.8274	MIL	COMMANDER						MIL			ZAF	PRETORIA	ZAF								1	100	100	10	3	-5.0	2	1	2	-1.41643059490085	1	Israel	IS	IS		31.5	34.75	IS	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171103123000	https://www.sowetanlive.co.za/news/south-africa/2017-11-03-juju-calls-for-israel-boycott/
703598246	20171102	201711	2017	2017.8274	NGALEG	NIGERIA	NGA					LEG													1	010	010	01	1	0.0	1	1	1	1.11940298507463	1	Niger	NG	NG		16	8	NG	0								1	Niger	NG	NG		16	8	NG	20171103123000	http://allafrica.com/stories/201711030621.html
703598247	20171102	201711	2017	2017.8274	NGALEG	NIGERIA	NGA					LEG			NGA	NIGERIA	NGA								1	010	010	01	1	0.0	1	1	1	1.11940298507463	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171103123000	http://allafrica.com/stories/201711030621.html
703598248	20171102	201711	2017	2017.8274	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	2	1	2	-1.71673819742489	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103123000	https://www.ndtv.com/india-news/jinnah-house-pakistan-founders-daughter-dina-wadia-and-the-long-legal-battle-1770793
703598249	20171102	201711	2017	2017.8274	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								1	100	100	10	3	-5.0	2	1	2	-1.41643059490085	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171103123000	https://www.sowetanlive.co.za/news/south-africa/2017-11-03-juju-calls-for-israel-boycott/
703598250	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								PRK	NORTH KOREAN	PRK								1	012	012	01	1	-0.4	8	1	8	-2.27272727272727	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103123000	https://wrak.iheart.com/content/2017-11-03-trumps-big-asia-trip-starts-today/
703598251	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								1	012	012	01	1	-0.4	32	1	32	-2.27272727272727	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	North Korea	KN	KN		40	127	KN	20171103123000	https://wrak.iheart.com/content/2017-11-03-trumps-big-asia-trip-starts-today/
703598252	20171102	201711	2017	2017.8274	USA	UNITED STATES	USA								PRK	NORTH KOREAN	PRK								1	012	012	01	1	-0.4	8	1	8	-2.27272727272727	1	North Korea	KN	KN		40	127	KN	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103123000	https://wrak.iheart.com/content/2017-11-03-trumps-big-asia-trip-starts-today/
703598253	20171103	201711	2017	2017.8301											AFR	AFRICA	AFR								1	040	040	04	1	1.0	3	1	3	1.11420612813371	0								4	Lindesberg, Sodermanland, Sweden	SW	SW18	26146	59.0833	17.1833	-2501198	4	Lindesberg, Sodermanland, Sweden	SW	SW18	26146	59.0833	17.1833	-2501198	20171103123000	http://www.graphicrepro.co.za/asp/news_long.asp?nid=27992
703598254	20171103	201711	2017	2017.8301											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0.87336244541485	0								0								0								20171103123000	http://www.blackpoolgazette.co.uk/whats-on/tv-and-film/young-blackpool-actress-molly-wright-set-for-return-to-drama-1-8838773
703598255	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	4	1	4	3.77833753148615	0								4	Evandale, Tasmania, Australia	AS	AS06	5347	-41.571	147.247	-1572695	4	Evandale, Tasmania, Australia	AS	AS06	5347	-41.571	147.247	-1572695	20171103123000	http://www.examiner.com.au/story/5033385/mother-daughter-team-make-a-mark-at-tasmanian-craft-fair/
703598256	20171103	201711	2017	2017.8301											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	2	1	2	2.48493975903614	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171103123000	http://www.mailtimes.com.au/story/5029199/wimmera-jockeys-cup-dream/?cs=255
703598257	20171103	201711	2017	2017.8301											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	8	1	8	2.48493975903614	0								4	Murtoa, Victoria, Australia	AS	AS07	5432	-36.6201	142.467	-1590374	4	Murtoa, Victoria, Australia	AS	AS07	5432	-36.6201	142.467	-1590374	20171103123000	http://www.mailtimes.com.au/story/5029199/wimmera-jockeys-cup-dream/?cs=255
703598258	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	2.05479452054795	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Zagreb, Zagreb, Grad, Croatia	HR	HR21	14571	45.8	16	-101579	20171103123000	http://www.limelightmagazine.com.au/events/goran-bregovic%CC%81-and-his-wedding-and-funeral-band-present-%E2%80%9840-years-bijelo-dugme-live%E2%80%99-icc-nsw
703598259	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	2.05479452054795	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20171103123000	http://www.limelightmagazine.com.au/events/goran-bregovic%CC%81-and-his-wedding-and-funeral-band-present-%E2%80%9840-years-bijelo-dugme-live%E2%80%99-icc-nsw
703598260	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	-4.50704225352113	0								4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	20171103123000	https://www.aol.com/article/news/2017/11/02/australian-man-raped-killed-by-three-men-he-met-through-airbnb/23264835/
703598261	20171103	201711	2017	2017.8301											AUS	AUSTRALIA	AUS								1	180	180	18	4	-9.0	4	1	4	-4.50704225352113	0								4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	4	Brighton East, Victoria, Australia	AS	AS07	5375	-37.9167	145.017	-1561683	20171103123000	https://www.aol.com/article/news/2017/11/02/australian-man-raped-killed-by-three-men-he-met-through-airbnb/23264835/
703598262	20171103	201711	2017	2017.8301											BUS	COMPANY						BUS			1	020	020	02	1	3.0	30	3	30	1.16436682447026	0								1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	20171103123000	https://www.advfn.com/news_Atlantis-Japan-Growth-Fund-Ltd-Notice-of-EGM_76010970.html
703598263	20171103	201711	2017	2017.8301											BUS	COMPANY						BUS			0	031	031	03	1	5.2	1	1	1	-1.35977337110481	0								3	Whitefish, Montana, United States	US	USMT	MT029	48.4111	-114.338	793219	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20171103123000	http://www.petroleumworld.com/storyt17110301.htm
703598264	20171103	201711	2017	2017.8301											BUS	COMPANY						BUS			1	036	036	03	1	4.0	30	3	30	1.16436682447026	0								1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	20171103123000	https://www.advfn.com/news_Atlantis-Japan-Growth-Fund-Ltd-Notice-of-EGM_76010970.html
703598265	20171103	201711	2017	2017.8301											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	12	1	12	-2.78745644599303	0								1	Nicaragua	NU	NU		13	-85	NU	1	Nicaragua	NU	NU		13	-85	NU	20171103123000	http://www.chron.com/business/bizfeed/article/Investment-adviser-in-The-Woodlands-sent-to-prison-12327710.php
703598266	20171103	201711	2017	2017.8301											BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	2.96296296296296	0								4	Fenstanton, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3	-0.066667	-2596066	4	Huntingdon, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	-0.183333	-2599232	20171103123000	http://www.huntspost.co.uk/news/business-news/huntingdon-mp-visits-solar-company-s-new-office-in-fenstanton-1-5263696
703598267	20171103	201711	2017	2017.8301											BUS	COMPANY						BUS			1	046	046	04	1	7.0	3	1	3	3.57833655705996	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20171103123000	http://electronics360.globalspec.com/article/10243/electronics-accessible-to-everyone-q-a-with-kitronik
703598268	20171103	201711	2017	2017.8301											BWA	BOTSWANA	BWA								1	043	043	04	1	2.8	10	1	10	6.86015831134565	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171103123000	https://southernafrican.news/2017/11/03/trailblazing-ati-outperforms-davido/
703598269	20171103	201711	2017	2017.8301											CHRCTH	CATHOLIC				CHR	CTH				0	036	036	03	1	4.0	2	1	2	2.32945091514143	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103123000	http://columbustelegram.com/community/church-digest----nov/article_834b3c04-d29f-5125-a4d5-824b9d89f9cc.html
703598270	20171103	201711	2017	2017.8301											CHRCTH	CATHOLIC				CHR	CTH				0	046	046	04	1	7.0	2	1	2	2.32945091514143	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20171103123000	http://columbustelegram.com/community/church-digest----nov/article_834b3c04-d29f-5125-a4d5-824b9d89f9cc.html
